gene_id	go_id	evidence	qualifier	go_term
119	GO:0065003	IDA	involved_in	protein-containing complex assembly
123	GO:0019915	IDA	involved_in	lipid storage
123	GO:0042149	IDA	involved_in	cellular response to glucose starvation
123	GO:1905691	IDA	involved_in	lipid droplet disassembly
124	GO:0006066	IDA	involved_in	alcohol metabolic process
125	GO:0001523	IDA	involved_in	retinoid metabolic process
125	GO:0006069	IDA	involved_in	ethanol oxidation
126	GO:0006069	IDA	involved_in	ethanol oxidation
127	GO:0001523	IDA	involved_in	retinoid metabolic process
127	GO:0006066	IDA	involved_in	alcohol metabolic process
127	GO:0006069	IDA	involved_in	ethanol oxidation
127	GO:0006081	IDA	involved_in	cellular aldehyde metabolic process
127	GO:0010430	IDA	involved_in	fatty acid omega-oxidation
127	GO:0042572	IDA	involved_in	retinol metabolic process
128	GO:0010430	IDA	involved_in	fatty acid omega-oxidation
128	GO:0051775	IDA	involved_in	response to redox state
130	GO:0006069	IDA	involved_in	ethanol oxidation
130	GO:0045471	IDA	involved_in	response to ethanol
131	GO:0001523	IDA	involved_in	retinoid metabolic process
131	GO:0006069	IDA	involved_in	ethanol oxidation
131	GO:0009617	IDA	involved_in	response to bacterium
131	GO:0010430	IDA	involved_in	fatty acid omega-oxidation
131	GO:0045471	IDA	involved_in	response to ethanol
133	GO:0001570	IDA	involved_in	vasculogenesis
133	GO:0002031	IDA	involved_in	G protein-coupled receptor internalization
133	GO:0003073	IDA	involved_in	regulation of systemic arterial blood pressure
133	GO:0007189	IDA	involved_in	adenylate cyclase-activating G protein-coupled receptor signaling pathway
133	GO:0007189	IGI	involved_in	adenylate cyclase-activating G protein-coupled receptor signaling pathway
133	GO:0010460	IDA	involved_in	positive regulation of heart rate
133	GO:0031623	IDA	involved_in	receptor internalization
133	GO:0035809	IDA	involved_in	regulation of urine volume
133	GO:0045906	IDA	involved_in	negative regulation of vasoconstriction
133	GO:0097647	IGI	involved_in	amylin receptor signaling pathway
133	GO:1990410	IDA	involved_in	adrenomedullin receptor signaling pathway
134	GO:0014074	IDA	involved_in	response to purine-containing compound
134	GO:0110148	IDA	involved_in	biomineralization
135	GO:0007189	IDA	involved_in	adenylate cyclase-activating G protein-coupled receptor signaling pathway
135	GO:0014074	IDA	involved_in	response to purine-containing compound
135	GO:0110148	IDA	involved_in	biomineralization
140	GO:0008285	IMP	involved_in	negative regulation of cell population proliferation
140	GO:0030336	IMP	involved_in	negative regulation of cell migration
140	GO:0032088	IMP	involved_in	negative regulation of NF-kappaB transcription factor activity
141	GO:0006464	IMP	involved_in	cellular protein modification process
141	GO:0051725	IDA	involved_in	protein de-ADP-ribosylation
142	GO:0006302	IMP	involved_in	double-strand break repair
142	GO:0006471	IDA	involved_in	protein ADP-ribosylation
142	GO:0006471	IMP	involved_in	protein ADP-ribosylation
142	GO:0006915	IDA	involved_in	apoptotic process
142	GO:0006974	IMP	acts_upstream_of_or_within	cellular response to DNA damage stimulus
142	GO:0006974	IMP	involved_in	cellular response to DNA damage stimulus
142	GO:0007005	IMP	acts_upstream_of_or_within	mitochondrion organization
142	GO:0018312	IDA	involved_in	peptidyl-serine ADP-ribosylation
142	GO:0018424	IDA	involved_in	peptidyl-glutamic acid poly-ADP-ribosylation
142	GO:0030592	IDA	involved_in	DNA ADP-ribosylation
142	GO:0032042	IMP	acts_upstream_of_or_within	mitochondrial DNA metabolic process
142	GO:0032869	IDA	involved_in	cellular response to insulin stimulus
142	GO:0032880	IMP	acts_upstream_of_or_within	regulation of protein localization
142	GO:0034599	IMP	acts_upstream_of_or_within	cellular response to oxidative stress
142	GO:0034644	IMP	involved_in	cellular response to UV
142	GO:0036211	IMP	acts_upstream_of_or_within	protein modification process
142	GO:0043504	IMP	acts_upstream_of_or_within	mitochondrial DNA repair
142	GO:0045944	IDA	involved_in	positive regulation of transcription by RNA polymerase II
142	GO:0050790	IDA	involved_in	regulation of catalytic activity
142	GO:0070212	IDA	involved_in	protein poly-ADP-ribosylation
142	GO:0070213	IDA	involved_in	protein auto-ADP-ribosylation
142	GO:1903518	IGI	involved_in	positive regulation of single strand break repair
142	GO:1905168	IDA	involved_in	positive regulation of double-strand break repair via homologous recombination
142	GO:1990966	IDA	involved_in	ATP generation from poly-ADP-D-ribose
142	GO:2001170	IMP	involved_in	negative regulation of ATP biosynthetic process
143	GO:0006464	IDA	involved_in	cellular protein modification process
143	GO:0006954	IMP	involved_in	inflammatory response
143	GO:0008219	IMP	involved_in	cell death
143	GO:0051972	IDA	involved_in	regulation of telomerase activity
143	GO:0140289	IDA	involved_in	protein mono-ADP-ribosylation
147	GO:0043410	IDA	involved_in	positive regulation of MAPK cascade
148	GO:0043410	IDA	involved_in	positive regulation of MAPK cascade
150	GO:0001819	IDA	involved_in	positive regulation of cytokine production
150	GO:0007186	IDA	involved_in	G protein-coupled receptor signaling pathway
150	GO:0030335	IMP	involved_in	positive regulation of cell migration
150	GO:0032147	IDA	involved_in	activation of protein kinase activity
150	GO:0032148	IDA	involved_in	activation of protein kinase B activity
150	GO:0032870	IGI	involved_in	cellular response to hormone stimulus
150	GO:0035624	IDA	involved_in	receptor transactivation
150	GO:0042593	IMP	involved_in	glucose homeostasis
150	GO:0043406	IDA	involved_in	positive regulation of MAP kinase activity
150	GO:0043410	IDA	involved_in	positive regulation of MAPK cascade
150	GO:0045741	IDA	involved_in	positive regulation of epidermal growth factor-activated receptor activity
150	GO:0046676	IMP	involved_in	negative regulation of insulin secretion
150	GO:0050995	IGI	involved_in	negative regulation of lipid catabolic process
150	GO:0051044	IDA	involved_in	positive regulation of membrane protein ectodomain proteolysis
150	GO:0061179	IMP	involved_in	negative regulation of insulin secretion involved in cellular response to glucose stimulus
150	GO:0071875	IDA	involved_in	adrenergic receptor signaling pathway
150	GO:0071881	IDA	involved_in	adenylate cyclase-inhibiting adrenergic receptor signaling pathway
150	GO:0071882	IDA	involved_in	phospholipase C-activating adrenergic receptor signaling pathway
150	GO:0090303	IMP	involved_in	positive regulation of wound healing
151	GO:0007186	IDA	involved_in	G protein-coupled receptor signaling pathway
151	GO:0032148	IDA	involved_in	activation of protein kinase B activity
151	GO:0035624	IDA	involved_in	receptor transactivation
151	GO:0043410	IDA	involved_in	positive regulation of MAPK cascade
151	GO:0045666	IDA	involved_in	positive regulation of neuron differentiation
151	GO:0071875	IDA	involved_in	adrenergic receptor signaling pathway
152	GO:0007186	IDA	involved_in	G protein-coupled receptor signaling pathway
152	GO:0032148	IDA	involved_in	activation of protein kinase B activity
152	GO:0035624	IDA	involved_in	receptor transactivation
152	GO:0043410	IDA	involved_in	positive regulation of MAPK cascade
152	GO:0045666	IDA	involved_in	positive regulation of neuron differentiation
152	GO:0071875	IDA	involved_in	adrenergic receptor signaling pathway
153	GO:0043547	IDA	involved_in	positive regulation of GTPase activity
153	GO:0045187	IMP	involved_in	regulation of circadian sleep/wake cycle, sleep
153	GO:0071880	IDA	involved_in	adenylate cyclase-activating adrenergic receptor signaling pathway
154	GO:0002032	IDA	involved_in	desensitization of G protein-coupled receptor signaling pathway by arrestin
154	GO:0006898	IDA	involved_in	receptor-mediated endocytosis
154	GO:0007190	IDA	involved_in	activation of adenylate cyclase activity
154	GO:0010739	IGI	involved_in	positive regulation of protein kinase A signaling
154	GO:0043410	IDA	involved_in	positive regulation of MAPK cascade
154	GO:0071875	IDA	involved_in	adrenergic receptor signaling pathway
154	GO:0071902	IGI	involved_in	positive regulation of protein serine/threonine kinase activity
154	GO:1901098	IDA	involved_in	positive regulation of autophagosome maturation
154	GO:1904504	IDA	involved_in	positive regulation of lipophagy
154	GO:1904646	IGI	involved_in	cellular response to amyloid-beta
154	GO:2000969	IGI	involved_in	positive regulation of AMPA receptor activity
155	GO:0002032	IDA	NOT involved_in	desensitization of G protein-coupled receptor signaling pathway by arrestin
155	GO:0006898	IDA	NOT involved_in	receptor-mediated endocytosis
155	GO:0007190	IDA	involved_in	activation of adenylate cyclase activity
155	GO:0043410	IDA	involved_in	positive regulation of MAPK cascade
156	GO:0002029	IMP	involved_in	desensitization of G protein-coupled receptor signaling pathway
156	GO:0003108	IMP	involved_in	negative regulation of the force of heart contraction by chemical signal
156	GO:0007217	IDA	involved_in	tachykinin receptor signaling pathway
156	GO:0019079	IMP	involved_in	viral genome replication
156	GO:0031623	IDA	involved_in	receptor internalization
156	GO:0045988	IMP	involved_in	negative regulation of striated muscle contraction
156	GO:0046718	IMP	involved_in	viral entry into host cell
156	GO:0060048	IMP	involved_in	cardiac muscle contraction
156	GO:1901081	IMP	involved_in	negative regulation of relaxation of smooth muscle
157	GO:0031623	IDA	involved_in	receptor internalization
158	GO:0006167	IDA	involved_in	AMP biosynthetic process
158	GO:0006189	IEA	involved_in	'de novo' IMP biosynthetic process
158	GO:0044208	IDA	involved_in	'de novo' AMP biosynthetic process
159	GO:0006167	IDA	involved_in	AMP biosynthetic process
159	GO:0046040	IBA	involved_in	IMP metabolic process
160	GO:0072583	IDA	involved_in	clathrin-dependent endocytosis
160	GO:0072583	IMP	involved_in	clathrin-dependent endocytosis
160	GO:1900126	IDA	involved_in	negative regulation of hyaluronan biosynthetic process
160	GO:1900126	IMP	involved_in	negative regulation of hyaluronan biosynthetic process
161	GO:0072583	IDA	involved_in	clathrin-dependent endocytosis
161	GO:0072583	IMP	involved_in	clathrin-dependent endocytosis
163	GO:0072583	IDA	involved_in	clathrin-dependent endocytosis
164	GO:0035646	IMP	involved_in	endosome to melanosome transport
164	GO:0043323	IMP	involved_in	positive regulation of natural killer cell degranulation
164	GO:0045954	IMP	involved_in	positive regulation of natural killer cell mediated cytotoxicity
164	GO:0090160	IMP	involved_in	Golgi to lysosome transport
165	GO:0000122	IMP	involved_in	negative regulation of transcription by RNA polymerase II
165	GO:1904026	IDA	involved_in	regulation of collagen fibril organization
166	GO:0000122	IMP	involved_in	negative regulation of transcription by RNA polymerase II
166	GO:0010629	IMP	involved_in	negative regulation of gene expression
166	GO:0032091	IDA	involved_in	negative regulation of protein binding
166	GO:0045892	IDA	involved_in	negative regulation of transcription, DNA-templated
166	GO:0060761	IMP	involved_in	negative regulation of response to cytokine stimulus
166	GO:0070555	IDA	involved_in	response to interleukin-1
166	GO:0090090	IDA	involved_in	negative regulation of canonical Wnt signaling pathway
166	GO:2000210	IMP	involved_in	positive regulation of anoikis
173	GO:0050821	IDA	involved_in	protein stabilization
173	GO:0051180	IDA	involved_in	vitamin transport
173	GO:0071693	IMP	involved_in	protein transport within extracellular region
175	GO:0006517	IDA	involved_in	protein deglycosylation
175	GO:0006517	IMP	involved_in	protein deglycosylation
177	GO:0001774	IGI	involved_in	microglial cell activation
177	GO:0001914	IDA	involved_in	regulation of T cell mediated cytotoxicity
177	GO:0001934	IGI	involved_in	positive regulation of protein phosphorylation
177	GO:0007611	IGI	involved_in	learning or memory
177	GO:0010255	IDA	involved_in	glucose mediated signaling pathway
177	GO:0031175	IGI	involved_in	neuron projection development
177	GO:0032693	IDA	involved_in	negative regulation of interleukin-10 production
177	GO:0032735	IMP	involved_in	positive regulation of interleukin-12 production
177	GO:0034116	IGI	involved_in	positive regulation of heterotypic cell-cell adhesion
177	GO:0042104	IMP	involved_in	positive regulation of activated T cell proliferation
177	GO:0046330	IGI	involved_in	positive regulation of JNK cascade
177	GO:0048143	IGI	involved_in	astrocyte activation
177	GO:0051092	IDA	involved_in	positive regulation of NF-kappaB transcription factor activity
177	GO:0051092	IGI	involved_in	positive regulation of NF-kappaB transcription factor activity
177	GO:0070374	IGI	involved_in	positive regulation of ERK1 and ERK2 cascade
177	GO:0150003	IGI	involved_in	regulation of spontaneous synaptic transmission
177	GO:0150104	IDA	involved_in	transport across blood-brain barrier
177	GO:1900272	IGI	involved_in	negative regulation of long-term synaptic potentiation
177	GO:1900453	IGI	involved_in	negative regulation of long-term synaptic depression
177	GO:1900745	IGI	involved_in	positive regulation of p38MAPK cascade
177	GO:1901224	IGI	involved_in	positive regulation of NIK/NF-kappaB signaling
177	GO:1902961	IGI	involved_in	positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process
177	GO:2000439	IMP	involved_in	positive regulation of monocyte extravasation
177	GO:2000514	IDA	involved_in	regulation of CD4-positive, alpha-beta T cell activation
177	GO:2001200	IMP	involved_in	positive regulation of dendritic cell differentiation
181	GO:0007218	IDA	involved_in	neuropeptide signaling pathway
181	GO:0060259	IDA	involved_in	regulation of feeding behavior
181	GO:0060259	IMP	involved_in	regulation of feeding behavior
182	GO:0001953	IDA	involved_in	negative regulation of cell-matrix adhesion
182	GO:0002456	IMP	involved_in	T cell mediated immunity
182	GO:0003184	IMP	involved_in	pulmonary valve morphogenesis
182	GO:0007219	IMP	involved_in	Notch signaling pathway
182	GO:0022408	IDA	involved_in	negative regulation of cell-cell adhesion
182	GO:0030336	IDA	involved_in	negative regulation of cell migration
182	GO:0045944	IMP	involved_in	positive regulation of transcription by RNA polymerase II
182	GO:0061156	IMP	involved_in	pulmonary artery morphogenesis
182	GO:0061314	IMP	involved_in	Notch signaling involved in heart development
182	GO:0097150	IEP	involved_in	neuronal stem cell population maintenance
182	GO:2000737	IMP	involved_in	negative regulation of stem cell differentiation
183	GO:0001822	IMP	involved_in	kidney development
183	GO:0003014	IDA	involved_in	renal system process
183	GO:0007186	IDA	involved_in	G protein-coupled receptor signaling pathway
